userid;badgenumber;editan;id;nik;tgl;kdjamkerja;kdregu;shift;shiftke;jam_masuk;jam_masuk_min;jam_masuk_max;jam_pulang;jam_pulang_min;jam_pulang_max;keterangan;status;kdhari_masuk;kdhari_pulang;jam_masuk_absen;jam_pulang_absen
;;;1127592;0220.380       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:30:58;17:59:02
;;;1127593;0220.380       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:07:42;19:08:30
;;;1127594;0220.380       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:26:48;18:55:17
;;;1127595;0220.380       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:14:29;17:55:20
;;;1127596;0220.380       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:17:07;17:48:45
;;;1127597;0220.380       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:18:49;19:05:41
;;;1127598;0220.380       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:10:37;18:02:31
;;;1127599;0220.380       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;06:56:59;14:34:21
;;;1127600;0220.380       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:03:34;18:00:35
;;;1127601;0220.380       ;2021-04-13;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:06:31;17:12:54
;;;1127602;0220.380       ;2021-04-14;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:07:53;17:34:50
;;;1127603;0220.380       ;2021-04-15;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;06:59:23;17:44:22
;;;1127604;0220.380       ;2021-04-16;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:05:34;17:22:45
;;;1127605;0220.380       ;2021-04-17;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:21:22;14:37:06
;;;1127606;0220.380       ;2021-04-19;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;06:56:17;17:44:39
;;;1127607;0220.380       ;2021-04-20;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;06:39:39;18:41:13
;;;1127608;0220.380       ;2021-04-21;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;06:59:58;18:18:13
;;;1127609;0220.380       ;2021-04-22;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:12:42;17:55:28
;;;1127610;0220.380       ;2021-04-23;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:14:13;17:26:12
;;;1127611;0220.380       ;2021-04-24;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:05:41;14:11:15
;;;1127612;0220.380       ;2021-04-26;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:07:27;17:45:03
;;;1127613;0220.380       ;2021-04-27;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:06:06;17:20:14
;;;1127614;0220.380       ;2021-04-28;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:00:56;17:31:13
;;;1127615;0220.380       ;2021-04-29;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:03:12;17:25:42
;;;1127616;0220.380       ;2021-04-30;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:09:31;18:06:26
;;;1127617;0312.066       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:09:51;16:18:48
;;;1127618;0312.066       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;11:04:06;11:04:20
;;;1127619;0312.066       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;14:30:48;14:30:57
;;;1127620;0312.066       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:01:52;16:02:05
;;;1127621;0312.066       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127622;0312.066       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127623;0312.066       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127624;0312.066       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127625;0312.066       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127626;0312.066       ;2021-04-13;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:08:04;16:08:12
;;;1127627;0312.066       ;2021-04-14;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;17:27:06;17:33:11
;;;1127628;0312.066       ;2021-04-15;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:41:30;16:41:36
;;;1127629;0312.066       ;2021-04-16;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:08:12;16:09:13
;;;1127631;0312.066       ;2021-04-19;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;14:13:47;14:14:03
;;;1127632;0312.066       ;2021-04-20;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:14:15;16:14:54
;;;1127633;0312.066       ;2021-04-21;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:02:51;16:10:10
;;;1127634;0312.066       ;2021-04-22;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:22:50;16:22:59
;;;1127635;0312.066       ;2021-04-23;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:09:24;16:09:29
;;;1127636;0312.066       ;2021-04-24;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;13:03:41;13:03:50
;;;1127638;0312.066       ;2021-04-27;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127639;0312.066       ;2021-04-28;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127640;0312.066       ;2021-04-29;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127641;0312.066       ;2021-04-30;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;15:14:48;15:14:57
;;;1127642;0321.436       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:50:16;15:55:07
;;;1127643;0321.436       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;09:38:27;09:53:39
;;;1127644;0321.436       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;13:13:40;16:27:19
;;;1127645;0321.436       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:12:05;16:05:50
;;;1127646;0321.436       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:54:01;14:25:19
;;;1127647;0321.436       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:49:53;14:31:12
;;;1127648;0321.436       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:14:34;16:39:08
;;;1127649;0321.436       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;06:58:31;13:01:55
;;;1127650;0321.436       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:09:16;16:21:05
;;;1127651;0321.436       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:57:28;13:57:37
;;;1127652;0321.436       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;12:45:30;14:47:22
;;;1127653;0321.436       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:54:36;15:25:04
;;;1127654;0321.436       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:10:30;15:58:03
;;;1127655;0321.436       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:36:08;13:30:13
;;;1127656;0321.436       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:45:17;14:19:05
;;;1127657;0321.436       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:47:45;15:45:03
;;;1127658;0321.436       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:00:21;13:02:06
;;;1127659;0321.436       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:24:01;13:22:49
;;;1127660;0321.436       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:51:48;07:52:22
;;;1127661;0321.436       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127662;0321.436       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:56:38;07:56:39
;;;1127663;0321.436       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:33:23;14:22:09
;;;1127664;0321.436       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:20:17;14:52:05
;;;1127665;0321.436       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:41:06;13:57:12
;;;1127666;0321.436       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:26:19;16:21:30
;;;1127667;0321.437       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:23;16:15:25
;;;1127668;0321.437       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:33:59;13:15:11
;;;1127669;0321.437       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:34:28;16:25:57
;;;1127670;0321.437       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:46:29;16:18:54
;;;1127671;0321.437       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:38:33;16:21:03
;;;1127672;0321.437       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:43:10;16:11:00
;;;1127673;0321.437       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:58;16:45:48
;;;1127674;0321.437       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:37:43;07:37:43
;;;1127675;0321.437       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:24;16:07:29
;;;1127676;0321.437       ;2021-04-13;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:31;16:09:31
;;;1127677;0321.437       ;2021-04-14;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:45:26;16:08:09
;;;1127678;0321.437       ;2021-04-15;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:43:23;16:14:34
;;;1127679;0321.437       ;2021-04-16;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:47;16:10:08
;;;1127680;0321.437       ;2021-04-17;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127681;0321.437       ;2021-04-19;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:46:13;16:13:37
;;;1127682;0321.437       ;2021-04-20;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:03;16:05:02
;;;1127683;0321.437       ;2021-04-21;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:46:58;14:06:22
;;;1127684;0321.437       ;2021-04-22;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127685;0321.437       ;2021-04-23;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127686;0321.437       ;2021-04-24;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:50:18;13:08:17
;;;1127687;0321.437       ;2021-04-26;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:00;16:30:54
;;;1127688;0321.437       ;2021-04-27;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:00;16:04:51
;;;1127689;0321.437       ;2021-04-28;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:29;16:04:31
;;;1127690;0321.437       ;2021-04-29;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:54:26;16:18:55
;;;1127691;0321.437       ;2021-04-30;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:10;16:01:50
;;;1127692;0321.439       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:30;16:13:00
;;;1127693;0321.439       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:45:11;13:14:38
;;;1127694;0321.439       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:23;16:11:12
;;;1127695;0321.439       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:52;16:03:03
;;;1127696;0321.439       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:07;16:12:40
;;;1127697;0321.439       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:55:15;16:21:12
;;;1127698;0321.439       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:39;16:42:47
;;;1127699;0321.439       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:47:06;13:11:01
;;;1127700;0321.439       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:54:09;16:09:53
;;;1127701;0321.439       ;2021-04-13;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:46:30;16:24:47
;;;1127702;0321.439       ;2021-04-14;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:44:51;16:10:37
;;;1127703;0321.439       ;2021-04-15;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:48:40;16:11:16
;;;1127704;0321.439       ;2021-04-16;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:23;16:15:34
;;;1127705;0321.439       ;2021-04-17;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:43:42;13:13:43
;;;1127706;0321.439       ;2021-04-19;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:45;16:24:21
;;;1127707;0321.439       ;2021-04-20;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:52:35;16:12:26
;;;1127708;0321.439       ;2021-04-21;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:38;16:11:06
;;;1127709;0321.439       ;2021-04-22;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:47:48;16:14:11
;;;1127710;0321.439       ;2021-04-23;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:27;16:26:41
;;;1127711;0321.439       ;2021-04-24;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:49:37;13:07:09
;;;1127712;0321.439       ;2021-04-26;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:40;16:10:24
;;;1127713;0321.439       ;2021-04-27;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:51:03;16:14:23
;;;1127714;0321.439       ;2021-04-28;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:49;16:14:51
;;;1127715;0321.439       ;2021-04-29;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:31;16:20:09
;;;1127716;0321.439       ;2021-04-30;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:55;16:06:25
;;;1127717;0420.381       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:24:10;16:29:29
;;;1127718;0420.381       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:41:01;13:21:09
;;;1127719;0420.381       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:44:00;16:13:19
;;;1127720;0420.381       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;12:42:54;16:21:54
;;;1127721;0420.381       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:31:06;16:02:22
;;;1127722;0420.381       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:23:26;16:07:27
;;;1127723;0420.381       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:45:42;16:53:39
;;;1127724;0420.381       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:03:33;13:14:17
;;;1127725;0420.381       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:52:52;16:55:05
;;;1127726;0420.381       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:46:50;15:35:21
;;;1127727;0420.381       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:58:41;16:15:02
;;;1127728;0420.381       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;13:43:57;14:55:01
;;;1127729;0420.381       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:18:18;12:44:27
;;;1127730;0420.381       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:52:29;13:03:16
;;;1127731;0420.381       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:47:39;17:03:21
;;;1127732;0420.381       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:43:39;16:54:04
;;;1127733;0420.381       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;13:35:47;16:35:05
;;;1127734;0420.381       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:01:21;14:31:33
;;;1127735;0420.381       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:26:05;11:50:40
;;;1127736;0420.381       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:01:10;13:14:09
;;;1127737;0420.381       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:51:00;16:37:12
;;;1127738;0420.381       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:56:49;16:08:52
;;;1127739;0420.381       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:52:29;15:42:58
;;;1127740;0420.381       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:52:59;16:51:27
;;;1127741;0420.381       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:50:58;16:49:41
;;;1127742;0512.070       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:11;16:06:35
;;;1127743;0512.070       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127744;0512.070       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;09:10:09;16:18:31
;;;1127745;0512.070       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:56;16:26:50
;;;1127746;0512.070       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:40:33;16:24:16
;;;1127747;0512.070       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:41:05;07:41:05
;;;1127748;0512.070       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:55:10;07:55:10
;;;1127749;0512.070       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127750;0512.070       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127751;0512.070       ;2021-04-13;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:45:28;16:11:41
;;;1127752;0512.070       ;2021-04-14;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:41:34;16:07:05
;;;1127753;0512.070       ;2021-04-15;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127754;0512.070       ;2021-04-16;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:45:25;16:13:12
;;;1127755;0512.070       ;2021-04-17;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:40:32;13:05:53
;;;1127756;0512.070       ;2021-04-19;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:24:39;16:04:18
;;;1127757;0512.070       ;2021-04-20;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:39:28;16:16:08
;;;1127758;0512.070       ;2021-04-21;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:41:41;16:11:54
;;;1127759;0512.070       ;2021-04-22;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:39:29;16:06:10
;;;1127760;0512.070       ;2021-04-23;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:46:35;16:08:34
;;;1127761;0512.070       ;2021-04-24;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:46:00;13:04:59
;;;1127762;0512.070       ;2021-04-26;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:49:38;16:05:20
;;;1127763;0512.070       ;2021-04-27;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:41:19;16:05:54
;;;1127764;0512.070       ;2021-04-28;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:45:10;16:13:15
;;;1127765;0512.070       ;2021-04-29;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:50:09;16:08:19
;;;1127766;0512.070       ;2021-04-30;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;07:34:37;16:07:31
;;;1127767;0512.071       ;2021-04-01;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:39:49;16:09:45
;;;1127768;0512.071       ;2021-04-03;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;07:51:10;13:02:17
;;;1127769;0512.071       ;2021-04-05;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:28:36;16:19:02
;;;1127770;0512.071       ;2021-04-06;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:23:55;16:32:44
;;;1127771;0512.071       ;2021-04-07;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:28:27;16:24:44
;;;1127772;0512.071       ;2021-04-08;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;08:27:01;08:27:01
;;;1127773;0512.071       ;2021-04-09;NSB  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;;
;;;1127774;0512.071       ;2021-04-10;NSC  ;NS    ;;1;08:00:00;06:00:00;;13:00:00;;23:59:00;;;;;;
;;;1127775;0512.071       ;2021-04-12;NSA  ;NS    ;;1;08:00:00;06:00:00;;16:00:00;;23:59:00;;;;;16:27:57;16:27:57
